bar,equity
1374,9931.91
1375,9931.91
1376,9931.91
1377,9931.91
1378,9928.59
1379,9928.59
1380,9928.59
1381,9928.59
1382,9928.59
1383,9928.59
1384,9928.59
1385,9928.59
1386,9926.95
1387,9926.95
1388,9926.95
1389,9926.95
1390,9926.95
1391,9926.95
1392,9925.73
1393,9925.73
1394,9925.73
1395,9925.73
1396,9925.73
1397,9920.08
1398,9920.08
1399,9924.02
1400,9924.02
1401,9924.02
1402,9938.3
1403,9938.3
1404,9938.3
1405,9938.3
1406,9938.3
1407,9938.3
1408,9938.3
1409,9938.3
1410,9938.3
1411,9938.3
1412,9938.3
1413,9938.3
1414,9938.3
1415,9938.3
1416,9932.76
1417,9932.76
1418,9932.76
1419,9932.76
1420,9938.78
1421,9938.78
1422,9938.78
1423,9938.78
1424,9938.78
1425,9940.11
1426,9940.11
1427,9940.11
1428,9940.11
1429,9940.11
1430,9940.11
1431,9940.11
1432,9940.11
1433,9940.11
1434,9940.11
1435,9940.11
1436,9940.11
1437,9940.11
1438,9940.11
1439,9940.11
1440,9940.11
1441,9940.11
1442,9940.11
1443,9940.11
1444,9940.11
1445,9940.11
1446,9940.11
1447,9940.11
1448,9940.11
1449,9940.11
1450,9940.11
1451,9940.11
1452,9947.14
1453,9947.14
1454,9947.14
1455,9947.14
1456,9947.14
1457,9936.69
1458,9936.69
1459,9936.69
1460,9936.69
1461,9936.69
1462,9936.69
1463,9936.69
1464,9936.69
1465,9930.92
1466,9930.92
1467,9930.92
1468,9930.92
1469,9930.92
1470,9930.92
1471,9930.92
1472,9930.92
1473,9930.92
1474,9930.92
1475,9930.92
1476,9930.92
1477,9930.92
1478,9930.92
1479,9935.37
1480,9935.37
1481,9935.37
1482,9935.37
1483,9935.37
1484,9935.37
1485,9933.66
1486,9933.66
1487,9933.66
1488,9933.66
1489,9933.66
1490,9933.66
1491,9931.89
1492,9943.24
1493,9947.27
1494,9945.67
1495,9945.67
1496,9947.09
1497,9947.09
1498,9947.09
1499,9947.09
1500,9947.09
1501,9947.09
1502,9947.09
1503,9947.09
1504,9947.09
1505,9947.09
1506,9947.09
1507,9947.09
1508,9947.09
1509,9947.09
1510,9947.09
1511,9947.09
1512,9947.09
1513,9947.09
1514,9947.09
1515,9947.09
1516,9947.09
1517,9947.09
1518,9947.09
1519,9947.09
1520,9947.09
1521,9947.09
1522,9947.09
1523,9947.09
1524,9947.09
1525,9947.09
1526,9947.09
1527,9947.09
1528,9947.09
1529,9947.09
1530,9947.09
1531,9947.09
1532,9947.09
1533,9947.09
1534,9947.09
1535,9947.09
1536,9947.09
1537,9947.09
1538,9947.09
1539,9947.09
1540,9947.09
1541,9947.09
1542,9947.09
1543,9947.09
1544,9947.09
1545,9946.46
1546,9946.46
1547,9946.46
1548,9948.65
1549,9952.61
1550,9952.61
1551,9952.61
1552,9952.61
1553,9952.61
1554,9954.57
1555,9952.87
1556,9952.87
1557,9952.87
1558,9951.39
1559,9951.39
1560,9951.39
1561,9951.39
1562,9951.39
1563,9949.63
1564,9949.63
1565,9948.07
1566,9948.07
1567,9948.07
1568,9948.07
1569,9948.07
1570,9948.07
1571,9948.07
1572,9945.36
1573,9945.36
1574,9945.36
1575,9945.36
1576,9945.36
1577,9945.36
1578,9945.36
1579,9945.36
1580,9945.36
1581,9945.36
1582,9945.36
1583,9945.36
1584,9945.36
1585,9945.36
1586,9945.36
1587,9945.36
1588,9945.36
1589,9945.36
1590,9945.36
1591,9945.36
1592,9945.36
1593,9945.36
1594,9945.36
1595,9945.36
1596,9945.36
1597,9945.36
1598,9945.36
1599,9945.36
1600,9945.36
1601,9945.36
1602,9945.36
1603,9945.36
1604,9945.36
1605,9945.36
1606,9945.36
1607,9945.36
1608,9945.36
1609,9945.36
1610,9954.96
1611,9954.96
1612,9954.96
1613,9956.3
1614,9956.3
1615,9956.3
1616,9956.3
1617,9954.52
1618,9954.52
1619,9952.75
1620,9952.75
1621,9952.75
1622,9952.75
1623,9952.75
1624,9952.75
1625,9952.75
1626,9952.75
1627,9952.75
1628,9952.75
1629,9952.75
1630,9952.75
1631,9952.75
1632,9952.75
1633,9952.75
1634,9952.75
1635,9952.75
1636,9959.56
1637,9958.08
1638,9958.08
1639,9958.08
1640,9958.08
1641,9958.08
1642,9956.3
1643,9956.3
1644,9956.3
1645,9956.3
1646,9956.3
1647,9956.3
