trade_id,strategy,direction,regime,entry_bar,exit_bar,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,confidence,position_size,gross_pnl,slippage_cost,commission_cost,net_pnl,net_pnl_pct,duration_bars,exit_reason
0,MomentumStrategy,SHORT,MEAN_REVERTING,302,328,2026-01-10 12:00:00,2026-01-11 14:00:00,3090.2067,3124.1659706568457,3121.0449257311147,3043.9493614033286,0.6306897147443833,315.3448573721917,-3.4654255852032856,0.6306897147443834,0.3153448573721917,-3.780770442575477,-0.011989320117921415,26,stop_loss
1,MomentumStrategy,LONG,HIGH_VOL_CHOPPY,347,352,2026-01-12 09:00:00,2026-01-12 14:00:00,3115.1019899999997,3072.2178141693876,3075.293107276664,3174.8153140850022,0.6641104724845143,99.57890813400253,-1.3708570117920709,0.19915781626800508,0.09957890813400254,-1.4704359199260735,-0.014766539897659048,5,stop_loss
3,MomentumStrategy,LONG,MEAN_REVERTING,354,355,2026-01-12 16:00:00,2026-01-12 17:00:00,3130.63751,3084.5056728647173,3087.593266130848,3195.2038758037274,0.6481566179726024,323.90812877849146,-4.772982178828983,0.6478162575569829,0.32390812877849146,-5.096890307607474,-0.015735604805068183,1,stop_loss
2,SentimentPulseStrategy,SHORT,HIGH_VOL_CHOPPY,347,375,2026-01-12 09:00:00,2026-01-13 13:00:00,3108.87801,3158.6666913301488,3155.5111801499993,3000.0672796499994,0.8153793145921266,122.26065575863755,-1.958004401974535,0.2445213115172751,0.12226065575863755,-2.0802650577331727,-0.01701499999999963,28,stop_loss
4,MomentumStrategy,LONG,MEAN_REVERTING,357,377,2026-01-12 19:00:00,2026-01-13 15:00:00,3108.7356299999997,3177.2326300075515,3060.950687966265,3180.413043050602,0.6447906366504417,322.06170053321887,7.0962162529903035,0.6441234010664377,0.32206170053321886,6.774154552457085,0.021033716648833158,20,take_profit
5,SentimentPulseStrategy,LONG,BEAR_TRENDING,378,384,2026-01-13 16:00:00,2026-01-13 22:00:00,3185.9928099999997,3294.2050557916496,3138.2029178499997,3297.5025583499996,0.5280371397360345,158.32157297927938,5.3773922262412155,0.31664314595855875,0.15832157297927937,5.219070653261936,0.032964999999999946,6,take_profit
7,SentimentPulseStrategy,LONG,MEAN_REVERTING,385,397,2026-01-13 23:00:00,2026-01-14 11:00:00,3332.4090799999994,3279.140520856199,3282.4229437999993,3449.043397799999,0.85,424.9815066978097,-6.793329384564529,0.8499630133956194,0.4249815066978097,-7.218310891262338,-0.016985000000000094,12,stop_loss
6,MeanReversionStrategy,SHORT,MEAN_REVERTING,385,402,2026-01-13 23:00:00,2026-01-14 16:00:00,3325.75092,3377.7839504838453,3374.409540942903,3159.6686685000004,0.9,449.98041885650446,-7.040167894321438,0.8999608377130089,0.44998041885650447,-7.490148313177942,-0.016645498335709795,17,stop_loss
8,MomentumStrategy,LONG,HIGH_VOL_CHOPPY,398,402,2026-01-14 12:00:00,2026-01-14 16:00:00,3287.7844999999998,3363.0326018123387,3235.3748327912313,3366.399000813152,0.6607962711382185,99.04358012805099,2.2668278292978554,0.19808716025610199,0.09904358012805099,2.1677842491698045,0.021887175790365514,4,take_profit
9,SentimentPulseStrategy,LONG,BULL_TRENDING,403,404,2026-01-14 17:00:00,2026-01-14 18:00:00,3373.5701999999997,3319.6436803529996,3322.9666469999997,3491.6451569999995,0.8454729042678608,499.35120942613025,-7.982129082676704,0.9987024188522605,0.49935120942613026,-8.481480292102834,-0.016985000000000024,1,stop_loss
12,MeanReversionStrategy,SHORT,MEAN_REVERTING,473,473,2026-01-17 15:00:00,2026-01-17 15:00:00,3306.17052,3326.8604021962037,3323.5368653308733,3290.5746314999997,0.656927544056837,327.7589777292061,-2.0511025057368766,0.6555179554584122,0.3277589777292061,-2.378861483466083,-0.007257959797005146,0,stop_loss
10,SentimentPulseStrategy,SHORT,BEAR_TRENDING,428,476,2026-01-15 18:00:00,2026-01-17 18:00:00,3297.4192799999996,3320.2469299999993,3346.880569199999,3182.0096052,0.7434788416090776,222.56506120985765,-1.5407920219133142,0.4451301224197153,0.22256506120985764,-1.763357083123172,-0.007922883643720225,48,time_exit
11,MomentumStrategy,SHORT,BEAR_TRENDING,432,480,2026-01-15 22:00:00,2026-01-17 22:00:00,3295.38132,3304.2609599999996,3357.93329333124,3201.5533600031404,0.7999996004213087,239.48490538114095,-0.6453091580972219,0.4789698107622819,0.23948490538114095,-0.8847940634783629,-0.0036945713220221978,48,time_exit
13,MomentumStrategy,LONG,MEAN_REVERTING,481,496,2026-01-17 23:00:00,2026-01-18 14:00:00,3304.2609599999996,3335.0117115365556,3281.534892267897,3338.350061598154,0.6117019480946192,305.0409490175523,2.838830995876909,0.6100818980351046,0.3050409490175523,2.533790046859357,0.008306393141707544,15,take_profit
14,MomentumStrategy,LONG,BULL_TRENDING,497,500,2026-01-18 15:00:00,2026-01-18 18:00:00,3327.24392,3357.7339332946135,3304.6765144513756,3361.0950283229363,0.6333536982496751,379.10207013938884,3.4739945241422245,0.7582041402787777,0.37910207013938885,3.0948924540028355,0.008163744536833842,3,take_profit
15,MeanReversionStrategy,SHORT,MEAN_REVERTING,498,500,2026-01-18 16:00:00,2026-01-18 18:00:00,3329.4672,3350.2482491560704,3346.9013478082625,3311.2958894999997,0.6461563065080864,322.30436445938744,-2.011680079337183,0.6446087289187749,0.3223043644593874,-2.3339844437965707,-0.007241553950755354,2,stop_loss
16,MomentumStrategy,LONG,MEAN_REVERTING,503,505,2026-01-18 21:00:00,2026-01-18 23:00:00,3343.5301899999995,3313.082920095694,3316.3993194151094,3384.2264958773344,0.6409159798849382,319.71486047886157,-2.9114271731511505,0.6394297209577231,0.31971486047886155,-3.231142033630012,-0.010106324206483495,2,stop_loss
17,SentimentPulseStrategy,SHORT,BULL_TRENDING,506,529,2026-01-19 00:00:00,2026-01-19 23:00:00,3279.4172999999996,3167.8023321944993,3328.6085594999995,3164.6376944999997,0.595,356.056779282972,12.118392482895988,0.712113558565944,0.356056779282972,11.762335703613017,0.033035000000000106,23,take_profit
18,MeanReversionStrategy,LONG,MEAN_REVERTING,532,535,2026-01-20 02:00:00,2026-01-20 05:00:00,3194.2910999999995,3163.315775865994,3166.4822581241183,3211.609401,0.5828507377970176,290.99818556645323,-2.8218352173126435,0.5819963711329065,0.29099818556645324,-3.112833402879097,-0.010697088701153571,3,stop_loss
19,SentimentPulseStrategy,SHORT,BULL_TRENDING,537,545,2026-01-20 07:00:00,2026-01-20 15:00:00,3110.52636,3004.6595953373994,3157.1842553999995,3001.6579374,0.590706289329729,353.79391838827956,12.041376012345143,0.7075878367765591,0.35379391838827956,11.687582093956864,0.03303500000000014,8,take_profit
20,SentimentPulseStrategy,SHORT,BULL_TRENDING,546,554,2026-01-20 16:00:00,2026-01-21 00:00:00,3026.84013,2923.8216261754496,3072.2427319499993,2920.9007254499998,0.5337741367804358,320.06964391885214,10.893570330778175,0.6401392878377042,0.3200696439188521,10.573500686859322,0.033035000000000134,8,take_profit
21,MomentumStrategy,SHORT,HIGH_VOL_CHOPPY,573,573,2026-01-21 19:00:00,2026-01-21 19:00:00,2922.3347400000002,3002.28671769671,2999.287430266444,2806.9057046003345,0.6999981652721999,105.04686795267244,-2.8739708455374626,0.21009373590534489,0.10504686795267244,-2.979017713490135,-0.028358938934117433,0,stop_loss
22,SentimentPulseStrategy,LONG,BULL_TRENDING,574,574,2026-01-21 20:00:00,2026-01-21 20:00:00,3056.3633099999997,3007.50734248965,3010.51786035,3163.3360258499993,0.8314530735857906,498.94721465714247,-7.975671226294378,0.997894429314285,0.4989472146571425,-8.47461844095152,-0.01698499999999991,0,stop_loss
25,SentimentPulseStrategy,SHORT,HIGH_VOL_CHOPPY,593,606,2026-01-22 15:00:00,2026-01-23 04:00:00,2936.1309300000003,2983.1530668439495,2980.17289395,2833.36634745,0.795842883962265,119.29330124078703,-1.910482219371175,0.23858660248157407,0.11929330124078703,-2.029775520611962,-0.017014999999999753,13,stop_loss
24,MeanReversionStrategy,LONG,HIGH_VOL_CHOPPY,593,616,2026-01-22 15:00:00,2026-01-23 14:00:00,2942.00907,2890.711877876887,2893.605483360247,3008.2712659999997,0.624675252825463,93.63603622609776,-1.6326481753290218,0.18727207245219551,0.09363603622609776,-1.7262842115551196,-0.018436109441740536,23,stop_loss
26,SentimentPulseStrategy,LONG,BULL_TRENDING,620,622,2026-01-23 18:00:00,2026-01-23 20:00:00,2987.13415,2939.3848106122496,2942.3271377499996,3091.6838452499996,0.7617415362639551,456.5549760383002,-7.298031291972274,0.9131099520766004,0.4565549760383002,-7.754586268010574,-0.0169850000000001,2,stop_loss
23,MomentumStrategy,SHORT,HIGH_VOL_CHOPPY,577,625,2026-01-21 23:00:00,2026-01-23 23:00:00,3005.45154,2956.2432899999994,3094.7969768622424,2871.433384706637,0.7000000000000001,104.92688010578523,1.7179675264255192,0.20985376021157046,0.10492688010578523,1.613040646319734,0.015372997316736168,48,time_exit
28,MeanReversionStrategy,LONG,MEAN_REVERTING,655,658,2026-01-25 05:00:00,2026-01-25 08:00:00,2944.2713299999996,2924.695717392619,2927.623340733352,2955.962509499999,0.6504673109176854,324.6852658268214,-2.158738876539027,0.6493705316536429,0.32468526582682145,-2.4834241423658487,-0.007648712164507156,3,stop_loss
27,MomentumStrategy,SHORT,BEAR_TRENDING,626,668,2026-01-24 00:00:00,2026-01-25 18:00:00,2950.33671,2868.98162850184,3006.4841746740985,2866.1155129888516,0.5715561466646548,171.1777268127018,4.720199517673735,0.3423554536254036,0.1711777268127018,4.549021790861033,0.026574846363268127,42,take_profit
29,SentimentPulseStrategy,SHORT,BULL_TRENDING,668,682,2026-01-25 18:00:00,2026-01-26 08:00:00,2878.09902,2924.191775805299,2921.2705052999995,2777.3655543,0.538701481405476,322.59562356266514,-5.166368911355972,0.6451912471253303,0.32259562356266513,-5.488964534918638,-0.01701499999999966,14,stop_loss
30,MomentumStrategy,SHORT,BEAR_TRENDING,676,682,2026-01-26 02:00:00,2026-01-26 08:00:00,2876.7403799999997,2933.1075541735827,2930.177376796786,2796.5848848048204,0.6834658379031374,204.73637850891447,-4.011627600221814,0.4094727570178289,0.20473637850891446,-4.216363978730729,-0.02059411233820932,6,stop_loss
31,MomentumStrategy,SHORT,BEAR_TRENDING,684,689,2026-01-26 10:00:00,2026-01-26 15:00:00,2879.95716,2936.2722369182206,2933.3388980202008,2799.8845529696987,0.699999685770876,209.48538211320314,-4.096305865517768,0.4189707642264063,0.20948538211320314,-4.305791247630971,-0.02055413701994814,5,stop_loss
32,MomentumStrategy,SHORT,BEAR_TRENDING,690,702,2026-01-26 16:00:00,2026-01-27 04:00:00,2893.95315,2955.1217690131816,2952.169599413768,2806.628475879347,0.6999985772936126,209.39462895236872,-4.425911415253564,0.4187892579047374,0.2093946289523687,-4.635306044205933,-0.02213669981602218,12,stop_loss
34,SentimentPulseStrategy,LONG,BULL_TRENDING,715,715,2026-01-27 17:00:00,2026-01-27 17:00:00,2990.8578699999994,2943.0490069480497,2945.9950019499997,3095.5378954499993,0.85,498.32788835200637,-7.965771295306761,0.9966557767040127,0.49832788835200637,-8.464099183658767,-0.01698499999999988,0,stop_loss
33,MomentumStrategy,LONG,MEAN_REVERTING,703,718,2026-01-27 05:00:00,2026-01-27 20:00:00,2940.6877499999996,3012.743854278847,2890.639840738173,3015.7596138927397,0.6262259439546616,312.0658522821684,7.646595458464185,0.6241317045643369,0.31206585228216843,7.334529606182016,0.023503147020232675,15,take_profit
36,MomentumStrategy,LONG,BULL_TRENDING,742,748,2026-01-28 20:00:00,2026-01-29 02:00:00,3016.57356,2962.866424392828,2965.832256649477,3092.6855150257834,0.671004944721326,401.2110958057662,-7.143170322537185,0.8024221916115324,0.4012110958057662,-7.544381418342951,-0.018804019871861487,6,stop_loss
35,SentimentPulseStrategy,LONG,BULL_TRENDING,717,750,2026-01-27 19:00:00,2026-01-29 04:00:00,2978.1651899999997,2930.55921943785,2933.49271215,3082.4009716499995,0.7656337655667355,457.4551651672328,-7.312420815198164,0.9149103303344656,0.4574551651672328,-7.769875980365397,-0.016984999999999886,33,stop_loss
37,SentimentPulseStrategy,SHORT,BEAR_TRENDING,761,764,2026-01-29 15:00:00,2026-01-29 18:00:00,2869.3477799999996,2771.689528307699,2912.3879966999993,2768.9206076999994,0.7839252282937097,234.00436026039145,7.964338401462455,0.4680087205207829,0.23400436026039145,7.730334041202063,0.033035000000000134,3,take_profit
38,SentimentPulseStrategy,SHORT,BEAR_TRENDING,765,765,2026-01-29 19:00:00,2026-01-29 19:00:00,2757.12012,2801.2753987217993,2798.4769217999997,2660.6209158,0.85,253.92502898968115,-4.066609339269677,0.5078500579793623,0.25392502898968117,-4.320534368259358,-0.01701499999999974,0,stop_loss
39,SentimentPulseStrategy,SHORT,BEAR_TRENDING,772,788,2026-01-30 02:00:00,2026-01-30 18:00:00,2740.86639,2647.5810024163497,2781.9793858499997,2644.93606635,0.7925458636095704,236.65872204804387,8.054679604905205,0.4733174440960877,0.23665872204804386,7.818020882857161,0.033035000000000134,16,take_profit
40,MomentumStrategy,SHORT,BEAR_TRENDING,790,802,2026-01-30 20:00:00,2026-01-31 08:00:00,2736.17109,2620.0901055594777,2815.3033947156323,2617.4726329265513,0.6999910126986726,209.18549120561374,8.874612351021451,0.4183709824112275,0.20918549120561375,8.665426859815836,0.04142460746141503,12,take_profit
