bar,equity
309,9950.99
310,9950.99
311,9950.99
312,9950.99
313,9950.99
314,9950.99
315,9950.99
316,9950.99
317,9949.13
318,9949.13
319,9949.13
320,9949.13
321,9949.13
322,9949.13
323,9941.4
324,9941.4
325,9941.4
326,9941.4
327,9941.4
328,9941.4
329,9941.4
330,9941.4
331,9941.4
332,9941.4
333,9941.4
334,9941.4
335,9941.4
336,9941.4
337,9941.4
338,9941.4
339,9941.4
340,9941.4
341,9941.4
342,9941.4
343,9941.4
344,9941.4
345,9941.12
346,9941.12
347,9941.12
348,9941.12
349,9941.12
350,9941.12
351,9941.12
352,9941.12
353,9941.12
354,9941.12
355,9941.12
356,9941.12
357,9941.12
358,9941.12
359,9938.59
360,9938.59
361,9938.59
362,9938.59
363,9938.59
364,9938.59
365,9938.59
366,9938.59
367,9939.63
368,9939.63
369,9939.63
370,9939.63
371,9949.59
372,9949.59
373,9949.59
374,9949.59
375,9949.59
376,9945.28
377,9945.28
378,9942.26
379,9942.26
380,9942.26
381,9942.26
382,9942.26
383,9938.06
384,9938.06
385,9938.06
386,9938.06
387,9938.06
388,9938.06
389,9938.06
390,9934.09
391,9934.09
392,9934.09
393,9934.09
394,9934.09
395,9934.09
396,9934.09
397,9934.09
398,9934.09
399,9934.09
400,9934.09
401,9934.09
402,9934.09
403,9934.09
404,9934.09
405,9934.09
406,9934.09
407,9934.09
408,9934.09
409,9934.09
410,9934.09
411,9934.09
412,9934.09
413,9934.09
414,9934.09
415,9934.17
416,9934.17
417,9934.17
418,9934.17
419,9937.55
420,9942.24
421,9942.24
422,9942.24
423,9942.24
424,9942.24
425,9942.24
426,9942.24
427,9942.24
428,9942.24
429,9942.24
430,9942.24
431,9942.24
432,9942.24
433,9942.24
434,9942.24
435,9942.24
436,9942.24
437,9942.24
438,9942.24
439,9942.24
440,9942.24
441,9942.24
442,9942.24
443,9942.24
444,9942.24
445,9942.24
446,9942.24
447,9942.24
448,9942.24
449,9939.41
450,9939.41
451,9939.41
452,9939.41
453,9939.41
454,9939.41
455,9939.41
456,9939.41
457,9939.41
458,9939.41
459,9939.41
460,9939.41
461,9939.41
462,9946.5
463,9946.5
464,9946.5
465,9946.5
466,9946.5
467,9946.5
468,9946.5
469,9946.5
470,9946.5
471,9946.5
472,9954.87
473,9954.87
474,9954.87
475,9954.87
476,9954.87
477,9954.87
478,9954.87
479,9954.87
480,9954.87
481,9954.87
482,9954.87
483,9954.87
484,9954.87
485,9954.87
486,9954.87
487,9954.87
488,9954.87
489,9962.69
490,9962.69
491,9962.69
492,9962.69
493,9962.69
494,9962.69
495,9962.69
496,9962.69
497,9962.69
498,9962.69
499,9962.69
500,9962.69
501,9962.69
502,9962.69
503,9975.15
504,9975.15
505,9975.15
506,9975.15
507,9975.15
508,9975.15
509,9980.38
510,9980.38
511,9977.8
512,9979.18
513,9980.11
514,9977.94
515,9977.94
516,9977.94
517,9977.94
518,9977.94
519,9977.94
520,9977.94
521,9977.94
522,9977.94
523,9977.94
524,9977.94
525,9977.94
526,9977.94
527,9977.94
528,9977.94
529,9977.94
530,9977.94
531,9977.94
532,9977.94
533,9977.94
534,9977.85
535,9977.85
536,9977.85
537,9975.8
538,9975.8
539,9975.8
540,9975.8
541,9975.8
542,9972.3
543,9970.18
544,9970.18
545,9970.18
546,9966.98
547,9966.98
548,9966.98
549,9967.58
550,9967.58
551,9967.58
552,9967.58
553,9967.58
554,9967.58
555,9967.58
556,9967.58
557,9967.58
558,9967.58
559,9967.58
560,9967.58
561,9960.38
562,9960.38
563,9960.38
564,9960.38
565,9960.38
566,9960.38
567,9960.38
568,9960.38
569,9960.38
570,9960.38
571,9960.38
572,9960.38
573,9960.38
574,9960.38
575,9960.38
576,9961.65
577,9961.65
578,9961.65
579,9961.65
580,9961.65
581,9961.65
582,9961.65
583,9959.21
584,9962.85
585,9988.9
586,9986.73
587,9973.55
588,9973.55
589,9973.55
590,9973.55
591,9973.55
592,9973.55
593,9973.55
594,9973.55
595,9973.55
596,9973.55
597,9973.55
598,9973.55
599,9973.55
600,9973.55
601,9973.55
602,9973.55
603,9973.55
604,9973.55
605,9973.55
606,9973.55
607,9995.04
608,9999.24
609,9997.07
610,9995.3
611,9995.3
612,9995.3
613,9995.3
614,9995.3
615,9995.3
616,9995.3
617,9995.3
618,9995.3
619,9995.3
620,9995.3
621,9991.62
622,9991.62
623,9991.62
624,9991.62
625,9991.62
626,9991.62
627,9991.62
628,9991.62
629,9991.62
630,10003.9
631,9999.56
632,9999.56
633,9999.45
634,9999.45
635,9998.82
636,9998.82
637,9998.82
638,9998.82
639,9994.05
640,9992.2
641,9992.2
642,9992.2
643,9992.2
644,9992.2
645,9992.2
646,9992.2
647,9992.2
648,9992.2
649,9992.2
650,9992.2
651,9992.2
652,9992.2
653,9992.2
654,9992.2
655,9992.2
656,9984.67
657,9984.67
658,9984.67
659,9984.67
660,9984.67
661,9984.67
662,9984.67
663,9984.67
664,9984.67
665,9984.67
666,9984.67
667,9984.67
668,9984.67
669,9984.67
670,9984.67
671,9984.67
672,9984.67
673,9984.67
674,9984.67
675,9984.67
676,9984.67
677,9984.67
678,9984.67
679,9984.67
680,9984.67
681,9984.67
682,9984.67
683,9984.67
684,9984.67
685,9984.67
686,9984.67
687,9984.67
688,9984.67
689,9984.67
690,9984.67
691,9984.67
692,9984.67
693,9984.67
694,9984.67
695,9984.67
696,9984.67
697,9984.67
698,9988.14
699,9983.52
700,9983.52
701,9983.52
702,9983.52
703,9985.03
704,9985.03
705,9978.61
706,9978.61
707,9978.61
708,9981.05
709,9981.05
710,9981.05
711,9981.05
712,9982.13
713,9982.13
714,9982.13
715,9982.13
716,9982.13
717,9982.13
718,9982.13
719,9982.13
720,9982.13
721,9974.0
722,9974.0
723,9974.0
724,9974.0
725,9985.66
726,9985.66
727,9987.82
728,10000.65
729,10000.65
730,10000.65
731,10000.65
732,9993.43
733,9993.43
734,9993.43
735,9993.43
736,9993.43
737,9993.43
738,9992.35
739,9992.35
740,9992.35
741,9992.35
742,9992.35
743,9992.35
744,9992.35
745,9992.35
746,9992.35
747,9992.35
748,9992.35
749,9990.18
750,9990.18
751,9990.18
752,9990.18
753,9988.44
754,9988.44
755,9988.44
756,9988.44
757,9988.44
758,9988.44
759,9988.44
760,9988.44
761,9988.44
762,9988.44
763,9986.11
764,9986.11
765,9990.01
766,9990.01
767,9990.01
768,9990.01
769,9981.73
770,9981.73
771,9981.73
772,9981.73
773,9975.48
774,9975.48
775,9975.48
776,9973.67
777,9973.67
778,9973.67
779,9973.67
780,9975.95
781,9975.95
782,9975.95
783,9975.95
784,9975.95
785,9975.95
786,9975.95
787,9975.95
788,9975.95
789,9975.95
790,9975.95
791,9975.95
792,9975.95
793,9975.95
794,9972.73
795,9972.73
796,9972.73
797,9972.73
798,9968.34
799,9968.34
800,9968.34
801,9968.34
802,9968.34
803,9968.34
804,9968.34
805,9968.34
806,9968.34
807,9968.34
808,9968.34
809,9968.34
810,9968.34
811,9968.34
812,9968.34
813,9968.34
814,9968.34
815,9968.34
816,9978.2
817,9978.2
818,9978.2
819,9978.2
820,9965.97
821,9965.97
822,9964.24
823,9965.53
824,9965.53
825,9965.53
826,9965.53
827,9965.53
828,9965.53
829,9965.53
830,9965.53
831,9965.53
832,9965.53
833,9965.53
834,9965.53
835,9965.53
836,9965.53
837,9965.53
838,9965.53
839,9965.53
840,9965.53
841,9965.53
842,9963.23
843,9963.23
844,9963.23
845,9963.23
846,9963.23
847,9963.23
848,9963.23
849,9963.23
850,9963.23
851,9963.23
852,9963.23
853,9963.23
854,9963.23
855,9963.23
856,9963.23
857,9956.8
858,9956.8
859,9956.8
860,9956.8
861,9956.8
862,9956.8
863,9956.8
864,9956.8
865,9956.8
866,9956.8
867,9952.19
868,9952.19
869,9952.19
870,9952.19
871,9952.19
872,9950.19
873,9950.19
874,9952.31
875,9952.31
876,9952.31
877,9950.22
878,9950.22
879,9950.22
880,9950.22
881,9950.22
882,9950.22
883,9950.22
884,9950.22
885,9950.22
886,9950.22
887,9950.22
888,9950.22
889,9950.22
890,9950.22
891,9945.65
892,9943.89
893,9943.89
894,9943.89
895,9943.89
896,9942.16
897,9942.16
898,9942.16
899,9942.16
900,9942.16
901,9942.16
902,9942.16
903,9942.16
904,9937.85
905,9937.85
906,9937.85
907,9937.85
908,9937.85
909,9937.85
910,9937.85
911,9937.85
912,9937.85
913,9937.85
914,9937.85
915,9937.85
916,9937.85
917,9937.85
918,9937.85
919,9934.24
920,9934.24
921,9934.24
922,9931.75
923,9934.35
924,9934.35
925,9934.35
926,9934.35
927,9934.35
928,9927.18
929,9927.18
930,9927.18
931,9927.18
932,9927.18
933,9927.18
934,9927.18
935,9923.36
936,9923.36
937,9923.36
938,9927.74
939,9927.74
940,9927.74
941,9927.74
942,9924.87
943,9924.87
944,9924.87
945,9924.87
946,9920.46
947,9920.46
948,9920.46
949,9920.46
950,9920.46
951,9920.46
952,9913.98
953,9913.98
954,9913.98
955,9913.98
956,9913.98
957,9913.98
958,9913.98
959,9913.98
960,9913.98
961,9913.98
962,9913.98
963,9913.98
964,9924.5
965,9918.0
966,9918.0
967,9910.75
968,9910.75
969,9910.75
970,9910.75
971,9910.75
972,9910.75
973,9910.75
974,9910.75
975,9910.14
976,9910.14
977,9910.14
978,9910.14
979,9910.14
980,9910.14
