bar,equity
712,9981.65
713,9981.65
714,9981.65
715,9981.65
716,9981.65
717,9981.65
718,9981.65
719,9980.12
720,9980.12
721,9985.08
722,9985.08
723,9985.08
724,9985.08
725,9983.37
726,9983.37
727,9983.37
728,9985.87
729,9985.87
730,9985.87
731,9985.87
732,9983.38
733,9983.38
734,9983.38
735,9983.38
736,9983.38
737,9983.38
738,9980.67
739,9980.67
740,9980.67
741,9980.67
742,9980.67
743,9980.67
744,9980.67
745,9980.67
746,9980.67
747,9980.67
748,9980.67
749,9977.1
750,9977.1
751,9977.1
752,9977.1
753,9975.67
754,9975.67
755,9975.67
756,9975.67
757,9975.67
758,9975.67
759,9975.67
760,9975.67
761,9975.67
762,9975.67
763,9973.82
764,9973.82
765,9980.96
766,9980.96
767,9980.96
768,9980.96
769,9980.96
770,9980.96
771,9980.96
772,9980.96
773,9982.53
774,9982.53
775,9982.53
776,9981.03
777,9981.03
778,9981.03
779,9981.03
780,9983.33
781,9983.33
782,9983.33
783,9983.33
784,9983.33
785,9983.33
786,9983.33
787,9983.33
788,9983.33
789,9983.33
790,9983.33
791,9983.33
792,9983.33
793,9980.29
794,9980.29
795,9980.29
796,9980.29
797,9980.29
798,9977.12
799,9982.72
800,9982.72
801,9982.72
802,9979.15
803,9979.15
804,9979.15
805,9979.15
806,9977.53
807,9977.53
808,9977.53
809,9977.53
810,9977.53
811,9977.53
812,9977.53
813,9977.53
814,9977.53
815,9977.53
816,9977.83
817,9977.83
818,9977.83
819,9977.83
820,9977.83
821,9973.44
822,9975.95
823,9974.13
824,9974.13
825,9974.13
826,9974.13
827,9974.13
828,9974.13
829,9974.13
830,9974.13
831,9974.13
832,9974.13
833,9974.13
834,9974.13
835,9974.13
836,9974.13
837,9974.13
838,9974.13
839,9974.13
840,9977.05
841,9977.05
842,9975.17
843,9975.17
844,9975.17
845,9975.17
846,9975.17
847,9975.17
848,9975.17
849,9975.17
850,9975.17
851,9975.17
852,9975.17
853,9975.17
854,9975.17
855,9975.17
856,9975.77
857,9975.77
858,9966.56
859,9964.29
860,9964.29
861,9964.29
862,9964.29
863,9958.37
864,9958.37
865,9958.37
866,9958.37
867,9952.91
868,9952.91
869,9952.91
870,9952.91
871,9952.91
872,9956.56
873,9956.56
874,9949.96
875,9949.96
876,9944.16
877,9944.16
878,9944.16
879,9944.16
880,9944.16
881,9944.16
882,9944.16
883,9944.16
884,9944.16
885,9944.16
886,9944.16
887,9944.16
888,9944.16
889,9944.16
890,9944.16
891,9938.41
892,9933.51
893,9933.51
894,9933.51
895,9928.78
896,9928.78
897,9928.78
898,9928.78
899,9928.78
900,9922.87
901,9922.87
902,9922.87
903,9922.87
904,9915.57
905,9915.57
906,9915.57
907,9915.57
908,9915.57
909,9915.57
910,9915.57
911,9915.57
912,9915.57
913,9915.57
914,9915.57
915,9915.57
916,9915.57
917,9908.71
918,9908.71
919,9901.96
920,9901.96
921,9901.96
922,9901.96
923,9912.26
924,9912.26
925,9912.26
926,9912.26
927,9912.26
928,9906.38
929,9906.38
930,9906.38
931,9906.38
932,9906.38
933,9906.38
934,9902.03
935,9897.55
936,9897.55
937,9897.55
938,9901.92
939,9901.92
940,9895.84
941,9895.84
942,9894.11
943,9894.11
944,9894.11
945,9887.58
946,9882.19
947,9882.19
948,9882.19
949,9882.19
950,9882.19
951,9876.88
952,9876.88
953,9876.88
954,9876.88
955,9876.88
956,9876.88
957,9876.88
958,9876.88
959,9876.88
960,9876.88
961,9876.88
962,9876.88
963,9876.88
964,9870.95
965,9865.62
966,9865.62
967,9865.62
968,9865.62
969,9865.62
970,9865.62
971,9865.62
972,9865.62
973,9865.62
974,9865.62
975,9867.0
